0.7920342606554294,0.3244705974782288,1
0.11231202539270979,0.14189715484829712,0
0.13210203994591607,0.03711031498483863,1
0.08198783075111105,0.2134399510803413,0
0.588787915812131,0.5749835871510092,1
0.3346853176856943,0.38057243869694113,0
0.9505888386030897,0.9184743424662997,1
0.16478338022933325,0.3377937105460287,0
0.3060759666375992,0.18210750582402757,1
0.03477780936045416,0.3701990506946695,0
0.962847380415031,0.5792453401503395,1
0.14266544519129043,0.9070204205904031,0
0.46677098673987094,0.0007973040569280165,1
0.01553175440855492,0.8309803806057895,0
0.7443675178743386,0.35017046646380356,1
0.48468000671316125,0.5739320788235394,0
0.2783652558261488,0.2797879009724844,1
0.06666673861374961,0.36109530809897805,0
0.03984569310124453,0.0242773773017666,1
0.25839358997133954,0.9881964513434995,0
0.7146128671706389,0.607319436654835,1
0.1947675784971732,0.749031309609891,0
0.4513249243050689,0.11479585648509816,1
0.028767325522239817,0.279021689769102,0
0.824166712878014,0.25477839392737667,1
0.41441444089796775,0.9168930053159854,0
0.279314881649118,0.05549228289894903,1
0.15587814262589017,0.9350620373618704,0
0.7241088978456394,0.3406667872106023,1
0.3595013649770292,0.42218717214460855,0
0.9131903016278738,0.3205935830740604,1
0.46781611809916657,0.6444939665697464,0
0.7300307164938968,0.2840711389291112,1
0.6185417372804003,0.9316268748812735,0
0.33626769893982944,0.03671572664813327,1
0.5393542901701751,0.7064952793590288,0
0.606990217447549,0.5506805596166198,1
0.3724920263235939,0.9633466469160666,0
0.9549666246750447,0.2375625796209596,1
0.2274290870826432,0.3630415130217123,0
0.9733375037724334,0.4720854566650611,1
0.4143984316289896,0.6884086009500514,0
0.8175748802007071,0.23216123148463996,1
0.33641143186840883,0.3860268456910725,0
0.7945535238259879,0.07932121218190968,1
0.08783925902192724,0.5262089934922299,0
0.9330979354688452,0.6510919576380368,1
0.11171651349206269,0.536181930073022,0
0.7425868095535461,0.37785259996198906,1
0.10543877746756292,0.32679942650851646,0
0.9264920640120746,0.5132308838923996,1
0.7892065478127487,0.9203005274812982,0
0.8843725919756052,0.10801677488560124,1
0.0770330145756829,0.9132015188553816,0
0.8471684081809123,0.3743661124912121,1
0.15848072980973626,0.3472247800455994,0
0.9895717293132769,0.2513037664674528,1
0.19712224566218872,0.8754475027320039,0
0.9504933092526299,0.004331761134991674,1
0.5245548138865789,0.7460357219302052,0
0.31891285899703636,0.061113263933407325,1
0.041274500658022295,0.37863369880196973,0
0.5046748095145309,0.032873048845245,1
0.06366370807698418,0.18763922767357932,0
0.7693205762478104,0.5051559959053515,1
0.20762708989171197,0.38463387934452276,0
0.5870174205507918,0.03669265565421642,1
0.0892071198676061,0.7995242658760113,0
0.4457765056074212,0.033960698875975304,1
0.282317548437342,0.44110113045474675,0
0.6485953275423484,0.5199601007691996,1
0.10108117649256643,0.7663110310509383,0
0.9597283080275977,0.3578248485179012,1
0.2205400757350341,0.3880618441268613,0
0.8682858529327624,0.7846197519164526,1
0.3761733552758525,0.4718728441825867,0
0.864376522356501,0.851614436037039,1
0.7021365908689167,0.7816434011793414,0
0.8173166672204577,0.6240087244534236,1
0.17561390856577697,0.8401026924538628,0
0.4055132387883694,0.15277840523322794,1
0.5864911403939743,0.988173867534824,0
0.6639183514969524,0.5105984543390019,1
0.6588953624220839,0.8635754472021322,0
0.791657424953166,0.8973919837578991,1
0.6242641253561101,0.8086635742924727,0
0.39496849622107977,0.08493236107354829,1
0.19480763362267195,0.39910848300846735,0
0.9905932348491164,0.4309407646093816,1
0.03311262528286529,0.23181806858385712,0
0.634998682135153,0.20221042570352588,1
0.6458165022500073,0.8864802538069065,0
0.8069684689527015,0.26553936625095587,1
0.030160718637201933,0.6173265820705895,0
0.8022918397084073,0.2826246025474939,1
0.4360255682675891,0.870572826664788,0
0.9033510457976647,0.8464397566956183,1
0.0024486022869747437,0.16839622349718886,0
0.4067105686266417,0.2330442373115087,1
0.13542715718710607,0.8738367766321213,0
0.5892845136604018,0.3734853991062286,1
0.7129623695471851,0.8749128590257371,0
0.5797955414105028,0.6044319390368057,1
0.09114904635460952,0.599103523419848,0
0.4453941089142429,0.30774934082131833,1
0.23445479235085787,0.502697025444661,0
0.43635930222054653,0.16695360590564945,1
0.2971356447345739,0.46413604548691767,0
0.764300215634752,0.685175116939434,1
0.6777916547581528,0.8643497347361854,0
0.8500758233674818,0.11551446677755672,1
0.3214906209325361,0.4938265889813085,0
0.3230190786868641,0.14299653493518194,1
0.8006661010596265,0.9606072205688935,0
0.5745164038209746,0.039874832173743546,1
0.34964752034163693,0.9262952009663434,0
0.7294014549364383,0.13894827490644912,1
0.2817712816350376,0.4417887006823452,0
0.858341815551231,0.33682363576292995,1
0.0675255738950914,0.25618855840337007,0
0.5146971500138164,0.4455657141430328,1
0.3674488280335171,0.7327492992755619,0
0.6957053939896274,0.17744954616386988,1
0.10954329695010956,0.1825864475181359,0
0.7649944151321595,0.7903817573565903,1
0.6995379566533191,0.9422006088633548,0
0.8203760387889977,0.08614572498680073,1
0.33106228333540977,0.5607603248874572,0
0.8585638081058306,0.40617919768956,1
0.09044162281441548,0.7022922233814249,0
0.9211352509236189,0.5781678998471939,1
0.4771026395073288,0.8824576258485096,0
0.8349831844380879,0.3169346985103455,1
0.3451819043904727,0.9919200553719871,0
0.6430689214722572,0.046405166534215,1
0.3651343103822583,0.9650082113495747,0
0.9061486649209695,0.7244043247946691,1
0.10233409934013749,0.9856566024905719,0
0.8220101694638184,0.7095997989364132,1
0.0883798786724268,0.9353830201391212,0
0.9861952772628977,0.11129931360168088,1
0.3543632891416686,0.9641735736375244,0
0.6021302095295769,0.5115546023417777,1
0.050795983375258036,0.09129326720100261,0
0.7866688371826055,0.1692540790779924,1
0.38129410098937333,0.6036071226171015,0
0.7917632857046879,0.799048107440136,1
0.10064822201807155,0.43996228880154653,0
0.13680438087043456,0.12233105001152145,1
0.2493066736406595,0.35044027721525084,0
0.9206090331974157,0.1499703482667799,1
0.21392553432631745,0.5465582438547278,0
0.43702355332224585,0.19070652484547956,1
0.09768830441685994,0.8567252723224827,0
0.4112472148262304,0.01213589569626261,1
0.24302424872485318,0.26558782243617196,0
0.6176609510698567,0.5801619239936271,1
0.4336884025040286,0.7674122936517198,0
0.5902285564294149,0.4302386924081455,1
0.1959430990095028,0.9192248969484123,0
0.46112758056363856,0.0735659680340176,1
0.2443938474659083,0.4819269383743795,0
0.8312325337556885,0.10622280195338085,1
0.27467198131966586,0.7898881989255585,0
0.917072339541698,0.690657368447552,1
0.013403092206681122,0.2906546753738576,0
0.9423746384428031,0.2762028790634916,1
0.6654334738631408,0.880530621198114,0
0.8012113100626872,0.7920699848108447,1
0.5451137954874536,0.651753451286361,0
0.5157421773012189,0.07922063078174502,1
0.11969875772785432,0.7213221617291745,0
0.7541066845239729,0.7967901436718937,1
0.20294711353136796,0.7003856313194247,0
0.4579926700815934,0.23934435198850323,1
0.28539470356982455,0.8024423579084436,0
0.22683700842967935,0.08252699793478036,1
0.12123644698416192,0.3093743854172982,0
0.6424553929791994,0.4002052960133411,1
0.30458564183285686,0.7987352945251258,0
0.3680849624998551,0.14135525739405785,1
0.04438076616757469,0.6286761080204379,0
0.9841251247250272,0.7871145464582179,1
0.4599648782626976,0.7204202723718115,0
0.662149133354964,0.5839492411209143,1
0.2935497226624698,0.9379854429372609,0
0.39849878984534415,0.3438412261734869,1
0.2572448526610783,0.7852966128708105,0
0.7718473409594395,0.12655791668351724,1
0.4616449199582928,0.9009830412595353,0
0.20428201064284612,0.1730611951365647,1
0.6194039632887947,0.8287083543249348,0
0.7874231334185512,0.06506953331687337,1
