46.77778,-25.222220999999998,-21.555555,1.1111094,0.5443307,-2.0405545,59.629630000000006,75.22222,51.22222,52.44444300000001,218.0,178.0,0.31899637,0.0,0.11111111,75.22222,0.8333326999999999,0.54772234,path
5.0,-2.3333333,-2.6666667,0.33333328,0.3651483,-2.123254,0.8888889000000001,2.5555556,0.11111111,0.0,113.0,130.0,1.0,0.0,0.0,2.5555556,0.27777776,0.25092423,foliage
50.22222,-16.777779000000002,-33.444443,1.111112,1.0255967,-2.2999177000000004,123.03703999999999,139.77778999999998,117.44443999999999,111.88888500000002,202.0,41.0,0.19934683,0.0,0.0,139.77778999999998,0.9444478000000001,0.7722018,sky
27.888890000000004,-15.777778,-12.111111,9.0,6.749488,-1.9988575000000002,43.592594,52.88889,38.333335999999996,39.555557,32.0,173.0,0.26691392,0.0,0.0,52.88889,1.7222217,1.7815932,path
35.88889,-19.777779000000002,-16.11111,2.6111107000000002,1.9254633999999997,-2.0222743000000003,49.592594,61.55555699999999,43.0,44.22222,61.0,197.0,0.30292457,0.0,0.0,61.55555699999999,1.4444441000000001,1.5153533000000001,path
30.666665999999996,-18.666666,-12.0,3.0555553,1.9254627,-1.9527698,49.333332,59.55555699999999,43.11111,45.333332,149.0,185.0,0.2758892,0.0,0.0,59.55555699999999,1.5555553,1.0680546,path
0.44444445,10.444445,-10.888889,1.1666662,0.5666664,2.651605,17.74074,17.88889,21.222220999999998,14.111111,197.0,229.0,0.3357168,0.0,0.0,21.222220999999998,1.3888885,1.5740726999999999,grass
2.7777777,-7.222222299999999,4.4444447,0.6111111,0.15185188,-0.89785874,5.4074073,6.3333335,3.0,6.888889,29.0,111.0,0.56415343,0.0,0.0,6.888889,0.38888884,0.24074061,brickface
27.666665999999996,-5.6666665,-22.0,9.222222,205.36296000000002,-2.438409,21.333334,30.555555,19.444445,14.0,1.0,81.0,0.5952821999999999,0.0,0.0,30.555555,12.166667,267.45554,foliage
20.0,-17.0,-3.0,3.9444440000000003,9.440739,-1.6598793,21.444445,28.111109999999996,15.777778,20.444445,69.0,85.0,0.43740398,0.0,0.11111111,28.111109999999996,3.1111114,8.207409,brickface
20.11111,-10.555555,-9.555555,0.94444436,0.6804135,-2.0632424,26.518518,33.22222,23.0,23.333334,152.0,83.0,0.30741498,0.0,0.0,33.22222,4.444444,1.3277656999999998,cement
2.2222223,-1.1111111999999999,-1.1111111999999999,0.11111113,0.029629637,-2.0943952,0.37037036,1.1111111999999999,0.0,0.0,248.0,153.0,0.8888889000000001,0.0,0.0,1.1111111999999999,0.27777779999999996,0.06296296400000001,window
0.22222222,-0.11111111,-0.11111111,0.055555556,0.13608277,-2.0943952,0.037037037,0.11111111,0.0,0.0,137.0,141.0,0.11111111,0.0,0.0,0.11111111,0.055555562999999995,0.13608278,window
43.666668,-22.666666,-21.0,1.2777786,1.1038647,-2.06802,63.22221999999999,77.77778,55.66666800000001,56.22221999999999,86.0,197.0,0.28533262,0.11111111,0.11111111,77.77778,1.611112,1.4516907,path
-3.3333333,5.6666665,-2.3333333,2.2777777,4.151854,1.9843658,6.4444447,5.3333335,8.333333999999999,5.6666665,220.0,220.0,0.42735383,0.0,0.11111111,8.333333999999999,2.277778,1.12963,grass
5.0,-2.6666667,-2.3333333,0.16666669,0.033333343,-2.0655363,1.2222222,2.8888887999999997,0.33333334,0.44444445,207.0,115.0,0.93333334,0.0,0.0,2.8888887999999997,1.0555555,0.3296295,window
