5.481578284163296,1.3189146337587565,7.1154684226802445,False
3.022500559178156,9.38325274775271,1.9271834726532977,True
7.619850071956039,1.656415474015609,9.66087146154121,True
8.736083929044367,1.075195632359407,6.493164540857067,True
2.180493456293846,5.116004016739404,8.50310269807171,False
1.5491558217844614,2.17104494779929,0.7331842499805508,False
0.6350515136467705,4.988861432095183,1.6303475164372627,False
1.2883802545517686,6.981451030681862,2.917525540024463,False
3.3908764048440423,3.377511806401942,8.416222500695401,False
2.719151322917196,6.480568648467094,9.357779985794387,True
5.71139901122026,2.82910880679914,1.3818414026786852,False
6.527918237261177,1.7561656385627433,4.017509877308373,False
8.151809040245958,7.825199336415797,2.7725444753920057,True
3.663482375259819,2.890178901895913,2.9137679628870683,False
4.969521291318539,1.1644435509043394,1.1510111559744696,False
1.4690469194828215,3.2996528202080198,5.349765469369109,False
3.192693425867473,4.303853967121798,7.738045156767269,False
7.815818515977485,4.223040001081665,8.864338570573997,True
0.0075368434073253,5.822703459411578,6.836792278220601,False
4.054704120001757,4.2783244404673795,2.587514754762905,False
7.661731866654261,1.9276903917407595,5.642683798507094,True
7.154406102220402,8.28827668972785,9.280021084192072,True
1.6453085260941192,1.5515266477127398,2.770945723063111,False
8.267368499414209,5.8088084169496215,7.330459184542396,True
4.347640243850708,5.277666266982477,9.791773626027275,True
3.917485294966027,4.295319077905435,6.5554220018110065,False
8.63880455586367,9.033769402985632,5.294879026195517,True
0.4138641533381282,0.9458111991713658,0.2766617194918397,False
0.029019391668746453,6.428140650381616,3.6773192061015947,False
0.910100016607509,8.07546510249573,6.008684445057678,False
5.10140254076086,8.40515393308667,0.9657011872085031,True
4.504617967628847,5.84629342601556,4.827441585042297,True
2.1676964311576485,7.777195652742367,8.573976597682648,True
9.949993839941932,6.035312690454849,1.9776283095325609,True
2.427022781414424,0.31941498777253496,9.84745320217735,False
4.2557673928289,2.720753000272796,0.1995650491930745,False
3.142498500778247,9.733913644939026,6.660989554374549,True
0.8610918888837693,2.307113480070454,9.391084049935163,False
3.183345188491813,7.685274193034432,6.516525525461101,True
0.6986660653508037,8.729843730564223,8.413292781265328,True
9.281095086264646,1.0592094909847571,2.3762452798593845,True
3.2183376844301357,8.200320462266854,5.652327585050889,True
9.674219744047543,7.768461260543579,0.7263452234745882,True
5.90787946715756,0.8689129642513505,8.211806677849284,False
0.1100633841492249,2.781941118021626,6.167706336979681,False
8.30297178977596,1.2257738506000315,8.254264748954277,True
